Listing ID,Título,Fabricante,Modelo,Capacidad,Grado,Unidades,Precio Total,Precio/Unidad,Día,Fecha,Pujas,URL
6a287994eaf5695e9ee15cc4,Apple Cell Phones - iPhone 16 Pro - Grade A+(T) - CT0100538A,Apple,iPhone 16 Pro,MIXTO:256GB/512GB/128GB/1TB,A+(T),223,145501,652.47,MARTES,2026-06-17,45,https://bstock.com/buy/listings/details/6a287994eaf5695e9ee15cc4
6a287a400bdacd5cfc702dbc,Apple Cell Phones - iPhone 14 - Grade A+(T) - CT0100718A,Apple,iPhone 14,MIXTO:128GB/256GB/512GB,A+(T),28,6925,247.32,MARTES,2026-06-17,28,https://bstock.com/buy/listings/details/6a287a400bdacd5cfc702dbc
6a287a5b430a9d69b993d177,Apple Cell Phones - iPhone 16 Pro Max - Grade A+(T) - CT0100563A,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,A+(T),103,80250,779.13,MARTES,2026-06-17,28,https://bstock.com/buy/listings/details/6a287a5b430a9d69b993d177
6a287a419aaced6220447f87,"Apple Cell Phones - iPhone 15 Pro Max, 256GB - Grade A+(T) - CT0100497A",Apple,iPhone 15 Pro Max,256GB,A+(T),52,30601,588.48,MARTES,2026-06-17,14,https://bstock.com/buy/listings/details/6a287a419aaced6220447f87
6a287a45430a9d69b993cff8,"Apple Cell Phones - iPhone 16, 128GB - Grade A+(T) - CT0100435A",Apple,iPhone 16,128GB,A+(T),122,62475,512.09,MARTES,2026-06-17,35,https://bstock.com/buy/listings/details/6a287a45430a9d69b993cff8
6a2879bb0bdacd5cfc701ce5,Apple Cell Phones - iPhone 16 Plus - Grade A+(T) - CT0100555A,Apple,iPhone 16 Plus,MIXTO:128GB/256GB/512GB,A+(T),126,66500,527.78,MARTES,2026-06-17,38,https://bstock.com/buy/listings/details/6a2879bb0bdacd5cfc701ce5
6a287a47eaf5695e9ee1627f,Apple Cell Phones - iPhone 16 - Grade A+(T) - CT0100553A,Apple,iPhone 16,MIXTO:128GB/256GB/512GB,A+(T),132,66275,502.08,MARTES,2026-06-17,37,https://bstock.com/buy/listings/details/6a287a47eaf5695e9ee1627f
6a287a30430a9d69b993ce95,Samsung Cell Phones - Galaxy S24 Ultra - Grade A+(T) - CT0100476A,Samsung,Galaxy S24 Ultra,256GB,A+(T),70,35900,512.86,MARTES,2026-06-17,17,https://bstock.com/buy/listings/details/6a287a30430a9d69b993ce95
6a287a052724fd62aecf3e2d,Apple Cell Phones - iPhone 15 Pro Max - Grade A+(T) - CT0100679A,Apple,iPhone 15 Pro Max,MIXTO:512GB/1TB,A+(T),35,21501,614.31,MARTES,2026-06-17,41,https://bstock.com/buy/listings/details/6a287a052724fd62aecf3e2d
6a287a2d430a9d69b993ce59,"Apple Cell Phones - iPhone 15 Pro, 256GB - Grade A+(T) - CT0100509A",Apple,iPhone 15 Pro,256GB,A+(T),50,27150,543.0,MARTES,2026-06-17,31,https://bstock.com/buy/listings/details/6a287a2d430a9d69b993ce59
6a2879d6eaf5695e9ee15f53,"Apple Cell Phones - iPhone 15 Pro, 128GB - Grade A+(T) - CT0100743A",Apple,iPhone 15 Pro,128GB,A+(T),25,12850,514.0,MARTES,2026-06-17,12,https://bstock.com/buy/listings/details/6a2879d6eaf5695e9ee15f53
6a2879bf0bdacd5cfc701d77,Apple Cell Phones - iPhone 15 - Grade A+(T) - CT0100603A,Apple,iPhone 15,MIXTO:128GB/256GB/512GB,A+(T),56,25250,450.89,MARTES,2026-06-17,24,https://bstock.com/buy/listings/details/6a2879bf0bdacd5cfc701d77
6a2879acc82e1b97429e4cb0,Apple Cell Phones - iPhone 14 Pro - Grade A+(T) - CT0100689A,Apple,iPhone 14 Pro,MIXTO:256GB/512GB/128GB,A+(T),33,14250,431.82,MARTES,2026-06-17,36,https://bstock.com/buy/listings/details/6a2879acc82e1b97429e4cb0
6a2879f02724fd62aecf3ab4,Apple Cell Phones - iPhone SE (2022) - Grade A+(T) - CT0100814A,Apple,iPhone SE (2022),MIXTO:64GB/128GB,A+(T),17,1625,95.59,MARTES,2026-06-17,22,https://bstock.com/buy/listings/details/6a2879f02724fd62aecf3ab4
6a2879992724fd62aecf2c9d,"Apple Cell Phones - iPhone 13, 128GB - Grade A+(T) - CT0100472A",Apple,iPhone 13,128GB,A+(T),75,18462,246.16,MARTES,2026-06-17,48,https://bstock.com/buy/listings/details/6a2879992724fd62aecf2c9d
6a2879eb9aaced62204476cd,Apple Cell Phones - iPhone 15 Plus - Grade A+(T) - CT0100669A,Apple,iPhone 15 Plus,MIXTO:128GB/256GB,A+(T),38,15521,408.45,MARTES,2026-06-17,54,https://bstock.com/buy/listings/details/6a2879eb9aaced62204476cd
6a287a3f9aaced6220447f4f,"Apple Cell Phones - iPhone XR, 64GB - Grade A+(T) - CT0100744A",Apple,iPhone XR,64GB,A+(T),25,2751,110.04,MARTES,2026-06-17,14,https://bstock.com/buy/listings/details/6a287a3f9aaced6220447f4f
6a287a10430a9d69b993cc74,Samsung Cell Phones - Galaxy S26 Ultra 5G - Grade A+(T) - CT0100667A,Samsung,Galaxy S26 Ultra 5G,1TB,A+(T),39,31300,802.56,MARTES,2026-06-17,1,https://bstock.com/buy/listings/details/6a287a10430a9d69b993cc74
6a2879ca9aaced62204472a3,Apple Cell Phones - iPhone 14 Pro Max - Grade A+(T) - CT0100756A,Apple,iPhone 14 Pro Max,MIXTO:128GB/1TB/256GB,A+(T),24,11950,497.92,MARTES,2026-06-17,22,https://bstock.com/buy/listings/details/6a2879ca9aaced62204472a3
6a28799b430a9d69b993b89a,Apple Cell Phones - iPhone 12 Pro Max - Grade A+(T) - CT0100827A,Apple,iPhone 12 Pro Max,MIXTO:128GB/256GB/512GB,A+(T),15,4100,273.33,MARTES,2026-06-17,28,https://bstock.com/buy/listings/details/6a28799b430a9d69b993b89a
6a287a5d430a9d69b993d1a9,Samsung Cell Phones - Galaxy S25 Edge - Grade A+(T) - CT0100624A,Samsung,Galaxy S25 Edge,MIXTO:256GB/512GB,A+(T),51,18601,364.73,MARTES,2026-06-17,33,https://bstock.com/buy/listings/details/6a287a5d430a9d69b993d1a9
6a2879cd9aaced62204472ec,Samsung Cell Phones - Galaxy S25 FE - Grade A+(T) - CT0100431A,Samsung,Galaxy S25 FE,N/A,A+(T),126,38200,303.17,MARTES,2026-06-17,27,https://bstock.com/buy/listings/details/6a2879cd9aaced62204472ec
6a287a1a2a03cbe807498235,Samsung Cell Phones - Galaxy S23 Ultra 5G - Grade A+(T) - CT0100684A,Samsung,Galaxy S23 Ultra 5G,MIXTO:512GB/256GB,A+(T),34,12290,361.47,MARTES,2026-06-17,7,https://bstock.com/buy/listings/details/6a287a1a2a03cbe807498235
6a287a2a430a9d69b993ce1d,Samsung Cell Phones - Galaxy S25 Ultra 5G - Grade A+(T) - CT0100765A,Samsung,Galaxy S25 Ultra 5G,MIXTO:256GB/512GB,A+(T),23,14895,647.61,MARTES,2026-06-17,13,https://bstock.com/buy/listings/details/6a287a2a430a9d69b993ce1d
6a2879ba0bdacd5cfc701cc1,Samsung Cell Phones - Galaxy S23 5G - Grade A+(T) - CT0100794A,Samsung,Galaxy S23 5G,128GB,A+(T),19,3700,194.74,MARTES,2026-06-17,18,https://bstock.com/buy/listings/details/6a2879ba0bdacd5cfc701cc1
6a2879fa0bdacd5cfc702689,Samsung Cell Phones - Galaxy S26 5G - Grade A+(T) - CT0100783A,Samsung,Galaxy S26 5G,256GB,A+(T),21,11401,542.9,MARTES,2026-06-17,20,https://bstock.com/buy/listings/details/6a2879fa0bdacd5cfc702689
6a287a0055357a696dfacf48,Samsung Cell Phones - Galaxy Z Fold7 - Grade A+(T) - CT0100586A,Samsung,Galaxy Z Fold7,MIXTO:256GB/512GB,A+(T),71,67250,947.18,MARTES,2026-06-17,13,https://bstock.com/buy/listings/details/6a287a0055357a696dfacf48
6a2879e9c82e1b97429e4f07,Samsung Cell Phones - Galaxy Z Flip7 - Grade A+(T) - CT0100643A,Samsung,Galaxy Z Flip7,MIXTO:256GB/512GB,A+(T),45,23600,524.44,MARTES,2026-06-17,13,https://bstock.com/buy/listings/details/6a2879e9c82e1b97429e4f07
6a287a279aaced6220447d63,Samsung Cell Phones - Galaxy Z Fold5 5G - Grade A+(T) - CT0100642A,Samsung,Galaxy Z Fold5 5G,MIXTO:256GB/512GB,A+(T),45,14798,328.84,MARTES,2026-06-17,4,https://bstock.com/buy/listings/details/6a287a279aaced6220447d63
6a2879dbc82e1b97429e4e76,Samsung Cell Phones - Galaxy A17 5G - Grade A+(T) - CT0100562A,Samsung,Galaxy A17 5G,N/A,A+(T),109,12145,111.42,MARTES,2026-06-17,13,https://bstock.com/buy/listings/details/6a2879dbc82e1b97429e4e76
6a287a47430a9d69b993d019,Samsung Cell Phones - Galaxy S23 FE - Grade A+(T) - CT0100736A,Samsung,Galaxy S23 FE,N/A,A+(T),26,4300,165.38,MARTES,2026-06-17,34,https://bstock.com/buy/listings/details/6a287a47430a9d69b993d019
6a287a319aaced6220447e32,Samsung Cell Phones - Galaxy A16 5G - Grade A+(T) - CT0100572A,Samsung,Galaxy A16 5G,N/A,A+(T),86,8705,101.22,MARTES,2026-06-17,7,https://bstock.com/buy/listings/details/6a287a319aaced6220447e32
6a2879f72724fd62aecf3bf5,Samsung Cell Phones - Galaxy A15 5G - Grade A+(T) - CT0100573A,Samsung,Galaxy A15 5G,64GB,A+(T),83,6400,77.11,MARTES,2026-06-17,10,https://bstock.com/buy/listings/details/6a2879f72724fd62aecf3bf5
6a287a2e430a9d69b993ce75,Motorola Cell Phones - Moto G Stylus 2025 - Grade A+(T) - CT0100695A,Motorola,Moto G Stylus 2025,N/A,A+(T),32,4201,131.28,MARTES,2026-06-17,29,https://bstock.com/buy/listings/details/6a287a2e430a9d69b993ce75
6a287a5f55357a696dfad0ba,"Apple Tablets - iPad Gen 11, 128GB - Grade A+(T) - CT0100452A",Apple,iPad Gen 11,128GB,A+(T),95,27655,291.11,MARTES,2026-06-17,10,https://bstock.com/buy/listings/details/6a287a5f55357a696dfad0ba
6a287a22eaf5695e9ee161ea,Motorola Cell Phones - Moto G 5G (2025) & Moto G Power 5G (2025) - Grade A+(T) - CT0100688A,Motorola,Moto G 5G (2025),N/A,A+(T),33,2750,83.33,MARTES,2026-06-17,18,https://bstock.com/buy/listings/details/6a287a22eaf5695e9ee161ea
6a287a24430a9d69b993cdbe,"Motorola Cell Phones - Moto G Play, Moto G 5G (2026), Moto G Stylus 5G & More - Grade A+(T) - CT0100835A",Motorola,Moto G Play,N/A,A+(T),42,3175,75.6,MARTES,2026-06-17,29,https://bstock.com/buy/listings/details/6a287a24430a9d69b993cdbe
6a2879c4c82e1b97429e4d97,Samsung Cell Phones - Galaxy Z Flip5 5G - Grade A+(T) - CT0100832A,Samsung,Galaxy Z Flip5 5G,MIXTO:512GB/256GB,A+(T),15,2826,188.4,MARTES,2026-06-17,17,https://bstock.com/buy/listings/details/6a2879c4c82e1b97429e4d97
6a28799b9aaced6220446aef,Motorola Cell Phones - Moto G Play (2024) - Grade A+(T) - CT0100575A,Motorola,Moto G Play (2024),N/A,A+(T),81,4375,54.01,MARTES,2026-06-17,24,https://bstock.com/buy/listings/details/6a28799b9aaced6220446aef
6a287a449aaced6220447fbc,Apple Tablets - iPad Gen 11 - Grade A+(T) - CT0100806A,Apple,iPad Gen 11,MIXTO:256GB/128GB/512GB,A+(T),17,5676,333.88,MARTES,2026-06-17,14,https://bstock.com/buy/listings/details/6a287a449aaced6220447fbc
6a2879e60bdacd5cfc702397,Samsung Tablets - Galaxy Tab S10 FE - Grade A+(T) - CT0100793A,Samsung,Galaxy Tab S10 FE,N/A,A+(T),19,4213,221.74,MARTES,2026-06-17,16,https://bstock.com/buy/listings/details/6a2879e60bdacd5cfc702397
6a287a48430a9d69b993d034,Apple Cell Phones - iPhone 13 Pro Max - Grade AA+(T) - CT0100807A,Apple,iPhone 13 Pro Max,MIXTO:128GB/256GB/512GB,AA+(T),17,7275,427.94,MARTES,2026-06-17,21,https://bstock.com/buy/listings/details/6a287a48430a9d69b993d034
6a2879b10bdacd5cfc701b32,Apple Cell Phones - iPhone 13 - Grade AA+(T) - CT0100714A,Apple,iPhone 13,MIXTO:128GB/256GB/512GB,AA+(T),28,7738,276.36,MARTES,2026-06-17,23,https://bstock.com/buy/listings/details/6a2879b10bdacd5cfc701b32
6a2879b5430a9d69b993bc75,Samsung Cell Phones - Galaxy S26 Ultra 5G - Grade AA+(T) - CT0100780A,Samsung,Galaxy S26 Ultra 5G,1TB,AA+(T),21,18550,883.33,MARTES,2026-06-17,13,https://bstock.com/buy/listings/details/6a2879b5430a9d69b993bc75
6a287a099aaced6220447b1c,Apple Cell Phones - iPhone 12 Pro Max - Grade AA+(T) - CT0100808A,Apple,iPhone 12 Pro Max,MIXTO:256GB/128GB,AA+(T),17,4900,288.24,MARTES,2026-06-17,18,https://bstock.com/buy/listings/details/6a287a099aaced6220447b1c
6a287a3d430a9d69b993cf68,"Apple Cell Phones - iPhone 13, 128GB - Grade AA+(T) - CT0100409A",Apple,iPhone 13,128GB,AA+(T),227,69701,307.05,MARTES,2026-06-17,46,https://bstock.com/buy/listings/details/6a287a3d430a9d69b993cf68
6a287a4a9aaced6220448027,Samsung Tablets - Galaxy Tab A9+ 5G - Grade A+(T) - CT0100740A,Samsung,Galaxy Tab A9+ 5G,N/A,A+(T),25,3475,139.0,MARTES,2026-06-17,12,https://bstock.com/buy/listings/details/6a287a4a9aaced6220448027
6a2879fb2724fd62aecf3c90,Samsung Cell Phones - Galaxy S24 Ultra - Grade AA+(T) - CT0100464A,Samsung,Galaxy S24 Ultra,256GB,AA+(T),81,46100,569.14,MARTES,2026-06-17,19,https://bstock.com/buy/listings/details/6a2879fb2724fd62aecf3c90
6a2879ed2724fd62aecf3a4b,Samsung Cell Phones - Galaxy S25 Ultra 5G - Grade AA+(T) - CT0100828A,Samsung,Galaxy S25 Ultra 5G,MIXTO:256GB/512GB,AA+(T),15,10550,703.33,MARTES,2026-06-17,4,https://bstock.com/buy/listings/details/6a2879ed2724fd62aecf3a4b
6a287a170bdacd5cfc702a99,Samsung Cell Phones - Galaxy S24 FE - Grade AA+(T) - CT0100710A,Samsung,Galaxy S24 FE,N/A,AA+(T),29,7625,262.93,MARTES,2026-06-17,7,https://bstock.com/buy/listings/details/6a287a170bdacd5cfc702a99
6a2879a5430a9d69b993b9f1,Samsung Cell Phones - Galaxy S24+ - Grade AA+(T) - CT0100819A,Samsung,Galaxy S24+,MIXTO:256GB/512GB,AA+(T),16,5926,370.38,MARTES,2026-06-17,29,https://bstock.com/buy/listings/details/6a2879a5430a9d69b993b9f1
6a2879f20bdacd5cfc702534,Samsung Cell Phones - Galaxy Z Fold6 5G - Grade AA+(T) - CT0100650A,Samsung,Galaxy Z Fold6 5G,MIXTO:256GB/512GB,AA+(T),44,36350,826.14,MARTES,2026-06-17,21,https://bstock.com/buy/listings/details/6a2879f20bdacd5cfc702534
6a2879aa9aaced6220446d3d,Samsung Cell Phones - Galaxy S23 Ultra 5G - Grade AA+(T) - CT0100781A,Samsung,Galaxy S23 Ultra 5G,MIXTO:256GB/512GB,AA+(T),21,7650,364.29,MARTES,2026-06-17,6,https://bstock.com/buy/listings/details/6a2879aa9aaced6220446d3d
6a287a100bdacd5cfc7029f2,Samsung Cell Phones - Galaxy XCover 7 Pro - Grade AA+(T) - CT0100722A,Samsung,Galaxy XCover 7 Pro,N/A,AA+(T),28,7938,283.5,MARTES,2026-06-17,12,https://bstock.com/buy/listings/details/6a287a100bdacd5cfc7029f2
6a2879f62724fd62aecf3bba,Samsung Cell Phones - Galaxy A17 5G - Grade AA+(T) - CT0100815A,Samsung,Galaxy A17 5G,N/A,AA+(T),17,2380,140.0,MARTES,2026-06-17,11,https://bstock.com/buy/listings/details/6a2879f62724fd62aecf3bba
6a287a13430a9d69b993cc98,Samsung Cell Phones - Galaxy A15 5G - Grade AA+(T) - CT0100665A,Samsung,Galaxy A15 5G,64GB,AA+(T),40,3136,78.4,MARTES,2026-06-17,8,https://bstock.com/buy/listings/details/6a287a13430a9d69b993cc98
6a2879ae430a9d69b993bb30,Motorola Cell Phones - Razr+ 2025 - Grade AA+(T) - CT0100646A,Motorola,Razr+ 2025,N/A,AA+(T),44,12350,280.68,MARTES,2026-06-17,30,https://bstock.com/buy/listings/details/6a2879ae430a9d69b993bb30
6a2879be2724fd62aecf32b8,Motorola Cell Phones - Razr 60 Ultra - Grade AA+(T) - CT0100731A,Motorola,Razr 60 Ultra,N/A,AA+(T),26,9601,369.27,MARTES,2026-06-17,26,https://bstock.com/buy/listings/details/6a2879be2724fd62aecf32b8
6a287a199aaced6220447c74,Samsung Cell Phones - Galaxy A14 5G - Grade AA+(T) - CT0100799A,Samsung,Galaxy A14 5G,N/A,AA+(T),18,1325,73.61,MARTES,2026-06-17,16,https://bstock.com/buy/listings/details/6a287a199aaced6220447c74
6a2879de9aaced6220447536,Apple Tablets - iPad Pro 13 (2025) - Grade AA+(T) - CT0100816A,Apple,iPad Pro 13 (2025),MIXTO:256GB/1TB/512GB,AA+(T),16,15734,983.38,MARTES,2026-06-17,10,https://bstock.com/buy/listings/details/6a2879de9aaced6220447536
6a287a58430a9d69b993d14a,Apple Tablets - iPad Pro 11 (2025) - Grade AA+(T) - CT0100594A,Apple,iPad Pro 11 (2025),MIXTO:256GB/512GB/1TB/2TB,AA+(T),59,49769,843.54,MARTES,2026-06-17,16,https://bstock.com/buy/listings/details/6a287a58430a9d69b993d14a
6a287a362a03cbe80749828d,Motorola Cell Phones - Moto G Play (2024) - Grade AA+(T) - CT0100715A,Motorola,Moto G Play (2024),N/A,AA+(T),28,1351,48.25,MARTES,2026-06-17,8,https://bstock.com/buy/listings/details/6a287a362a03cbe80749828d
6a2879b8430a9d69b993bd03,Motorola Cell Phones - Moto G Stylus 2025 - Grade AA+(T) - CT0100578A,Motorola,Moto G Stylus 2025,N/A,AA+(T),78,10050,128.85,MARTES,2026-06-17,20,https://bstock.com/buy/listings/details/6a2879b8430a9d69b993bd03
6a2879b19aaced6220446e64,Motorola Cell Phones - Moto G 5G (2025) & Moto G Power 5G (2025) - Grade AA+(T) - CT0100608A,Motorola,Moto G 5G (2025),N/A,AA+(T),54,4575,84.72,MARTES,2026-06-17,11,https://bstock.com/buy/listings/details/6a2879b19aaced6220446e64
6a2879bf2724fd62aecf32ce,"Apple Tablets - iPad Gen 11, 128GB - Grade AA+(T) - CT0100417A",Apple,iPad Gen 11,128GB,AA+(T),164,48558,296.09,MARTES,2026-06-17,11,https://bstock.com/buy/listings/details/6a2879bf2724fd62aecf32ce
6a287a28430a9d69b993cdfa,Apple Tablets - iPad Gen 11 - Grade AA+(T) - CT0100628A,Apple,iPad Gen 11,MIXTO:256GB/128GB/512GB,AA+(T),49,17062,348.2,MARTES,2026-06-17,18,https://bstock.com/buy/listings/details/6a287a28430a9d69b993cdfa
6a2879c32724fd62aecf336b,"Apple Tablets - iPad Air 11 (2025), 128GB - Grade AA+(T) - CT0100488A",Apple,iPad Air 11 (2025),128GB,AA+(T),58,24383,420.4,MARTES,2026-06-17,19,https://bstock.com/buy/listings/details/6a2879c32724fd62aecf336b
6a287a40430a9d69b993cfa4,"Motorola Cell Phones - Moto G Stylus 5G, Razr+ 5G, Moto G 5G (2026) & More - Grade AA+(T) - CT0100836A",Motorola,Moto G Stylus 5G,N/A,AA+(T),60,5751,95.85,MARTES,2026-06-17,30,https://bstock.com/buy/listings/details/6a287a40430a9d69b993cfa4
6a2879c4430a9d69b993be9f,"Apple Tablets - iPad Mini 7, 128GB - Grade AA+(T) - CT0100824A",Apple,iPad Mini 7,128GB,AA+(T),15,6501,433.4,MARTES,2026-06-17,37,https://bstock.com/buy/listings/details/6a2879c4430a9d69b993be9f
6a287a1455357a696dfacfca,"Apple Cell Phones - iPhone 16 Plus, 128GB - Grade B+(T) - CT0100421A",Apple,iPhone 16 Plus,128GB,B+(T),153,72500,473.86,MARTES,2026-06-17,9,https://bstock.com/buy/listings/details/6a287a1455357a696dfacfca
6a2879a8430a9d69b993ba75,"Apple Cell Phones - iPhone 16, 128GB - Grade B+(T) - CT0100422A",Apple,iPhone 16,128GB,B+(T),151,72472,479.95,MARTES,2026-06-17,12,https://bstock.com/buy/listings/details/6a2879a8430a9d69b993ba75
6a287a14430a9d69b993ccb0,Apple Tablets - iPad Air 11 (2026) - Grade AA+(T) - CT0100804A,Apple,iPad Air 11 (2026),MIXTO:128GB/1TB,AA+(T),17,8401,494.18,MARTES,2026-06-17,6,https://bstock.com/buy/listings/details/6a287a14430a9d69b993ccb0
6a2879c9430a9d69b993bf6a,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - Grade B+(T) - CT0100418A",Apple,iPhone 14 Pro Max,128GB,B+(T),157,65000,414.01,MARTES,2026-06-17,15,https://bstock.com/buy/listings/details/6a2879c9430a9d69b993bf6a
6a28799deaf5695e9ee15d20,"Apple Cell Phones - iPhone 13 Pro Max, 256GB - Grade B+(T) - CT0100502A",Apple,iPhone 13 Pro Max,256GB,B+(T),51,21200,415.69,MARTES,2026-06-17,12,https://bstock.com/buy/listings/details/6a28799deaf5695e9ee15d20
6a287a39430a9d69b993cf2c,Samsung Tablets - Galaxy Tab A11+ 5G - Grade AA+(T) - CT0100759A,Samsung,Galaxy Tab A11+ 5G,N/A,AA+(T),23,3525,153.26,MARTES,2026-06-17,20,https://bstock.com/buy/listings/details/6a287a39430a9d69b993cf2c
6a287e1bb3df3621ecf9b36e,Samsung Cell Phones - Galaxy S26+ 5G - Grade AA+(T) - CT0099941A,Samsung,Galaxy S26+ 5G,MIXTO:256GB/512GB,AA+(T),15,10650,710.0,MARTES,2026-06-17,1,https://bstock.com/buy/listings/details/6a287e1bb3df3621ecf9b36e
6a2879ba0bdacd5cfc701cb7,"Apple Cell Phones - iPhone 12, 64GB - Grade B+(T) - CT0100468A",Apple,iPhone 12,64GB,B+(T),77,10405,135.13,MARTES,2026-06-17,29,https://bstock.com/buy/listings/details/6a2879ba0bdacd5cfc701cb7
6a2879c6430a9d69b993bf17,Apple Cell Phones - iPhone 16 Pro Max - Grade B+(T) - CT0100866A,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,B+(T),200,145048,725.24,MARTES,2026-06-17,27,https://bstock.com/buy/listings/details/6a2879c6430a9d69b993bf17
6a2879fb9aaced622044790f,Apple Cell Phones - iPhone 16 Pro Max - Grade B+(T) - CT0100865A,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,B+(T),200,144900,724.5,MARTES,2026-06-17,34,https://bstock.com/buy/listings/details/6a2879fb9aaced622044790f
6a287a3955357a696dfad042,Apple Cell Phones - iPhone 16 Pro Max - Grade B+(T) - CT0100867A,Apple,iPhone 16 Pro Max,MIXTO:256GB/1TB/512GB,B+(T),200,144538,722.69,MARTES,2026-06-17,30,https://bstock.com/buy/listings/details/6a287a3955357a696dfad042
6a287a53430a9d69b993d0f0,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - Grade B+(T) - CT0100854A",Apple,iPhone 16 Pro Max,256GB,B+(T),175,124000,708.57,MARTES,2026-06-17,15,https://bstock.com/buy/listings/details/6a287a53430a9d69b993d0f0
6a287a380bdacd5cfc702d2c,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - Grade B+(T) - CT0100397A",Apple,iPhone 16 Pro Max,256GB,B+(T),168,118500,705.36,MARTES,2026-06-17,14,https://bstock.com/buy/listings/details/6a287a380bdacd5cfc702d2c
6a28799d0bdacd5cfc70180c,Samsung Cell Phones - Galaxy S22 Ultra 5G - Grade B+(T) - CT0100552A,Samsung,Galaxy S22 Ultra 5G,MIXTO:512GB/256GB,B+(T),137,32555,237.63,MARTES,2026-06-17,18,https://bstock.com/buy/listings/details/6a28799d0bdacd5cfc70180c
6a287a56430a9d69b993d12c,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - Grade B+(T) - CT0100853A",Apple,iPhone 16 Pro Max,256GB,B+(T),175,123000,702.86,MARTES,2026-06-17,13,https://bstock.com/buy/listings/details/6a287a56430a9d69b993d12c
